  -2.791317       1.750722      -4.778835    
  -4.580769      -3.538986      -2.925469    
   2.638708       5.393635      -1.158162    
 -6.8384409E-02   5.253520      -5.886235    
   5.077969      -6.121186      -1.036894    
   5.950876       6.262325      -3.823216    
 -0.9740347      -6.020598       1.373217    
  0.5900645      -2.415824      -5.416873    
  -9.327754       1.881911       2.829957    
   2.270738      -4.356597     -0.1979327    
   6.134816      -2.581546      -3.478710    
  -1.690743       2.301551      -3.651242    
 -3.3788085E-02  -1.115279       1.103942    
   3.131275       1.672647      0.8671927    
  -4.580316      -2.791082      -2.262898    
  0.6898987       1.838654       6.904241    
   1.302786      -8.070004      0.6874251    
  -4.514709      -7.837339      -2.758418    
  -3.250039     -0.8095300      -3.446405    
   8.488854      -3.386399     -0.5362058    
   8.796344      0.6785035       2.101706    
  -5.066140       5.279020      -5.811635    
   2.290273     -0.8830595      -4.731125    
  -4.833881      -5.160205      0.6463957    
  -1.007826     -0.3857344      -3.496395    
   2.471933      -2.756831       5.707436    
   3.394098       6.519879       4.999534    
  -5.719288       2.407564      -7.289027    
   5.608315      -1.765217       4.178485    
 -9.7102523E-02 -0.9447473       5.249692    
   3.848721      -5.228994      -6.960764    
  -7.247916       2.296301      0.7151484    
  -3.514527       3.662376       4.210900    
   4.446329      -2.727580      -1.993910    
  -7.818575      -5.089577      0.8375895    
  -3.730402      -1.616910       4.720814    
  0.3992939      0.1689923      -3.317616    
  0.6880844       9.787627       1.084448    
   2.900735       5.722153      -6.643254    
   1.337446      -3.966924      -3.600984    
   8.565287      0.8108342      -1.902261    
  -1.270820      -1.696937      -2.876682    
   2.066646       3.943999      -5.197559    
  0.5503452       5.642915       4.661093    
  -3.350286       7.782708     -0.6366414    
  0.8111334      -6.340171       4.439528    
  -2.890059       6.609811      -3.613069    
   1.969297      -6.405771      -3.122773    
   2.995604      0.5170119       6.648664    
   3.218067       3.167262      -7.296453    
  0.7070506      -2.680377     -0.5295610    
  0.3954053       3.141115      -5.044865    
 -0.7954341      -5.149828       7.402945    
   8.109584       1.875888       1.365001    
   7.799564     -0.6822294       1.686423    
   2.555966      -4.685740      -6.423329    
   1.696601      -8.955212       3.495364    
  -6.104327      -2.821521       1.513232    
   6.797439       2.072575      -5.675882    
  -1.918160      -7.740593     -1.4525652E-03
   7.152851     -0.4457152       5.311818    
  -2.092668       5.555627      -2.125515    
   3.315626       5.394610       3.640169    
  -6.322023       1.480603       3.100471    
   2.963951     -0.2183825       4.437910    
   2.029240      -8.764186      0.9879613    
   5.213555      -1.356337      -8.296982    
   5.625296      -4.567208     -0.4732752    
  -4.876799     -0.9975070      -2.131059    
  -7.214689      -4.666005      -4.044991    
   2.983276      -6.741251      0.5542874    
  -3.450318      -4.373799       1.436096    
  0.8172786      -7.658268      -2.594514    
  -4.046744      -1.246491      -5.183332    
   4.722067      -5.168075      -6.339839    
  -2.899035      -2.498302       2.939845    
  -4.596788      -1.715437      -2.100546    
   5.667682      -2.044065     -0.8240891    
   6.895163      -4.888510      -2.144384    
  0.7921124      -4.130844      -2.584572    
  -1.826882       5.570710      -6.066711    
  -8.396811      -2.151676      0.8834422    
   5.133958      -3.273085       1.404850    
  -4.845442       6.039204       4.690047    
  -4.914499       3.527328       3.825166    
  -4.952898       2.000844      -7.953421    
   1.014113     -0.5782932      -6.954865    
  -4.801129       3.029668       4.436498    
 -0.6042802      0.5891371      -9.777237    
 -0.6966215       4.225310       2.280546    
  -8.093506      -1.510728     -0.7050794    
   4.288983       2.624832       4.591507    
   3.697927      -1.486137      -2.152936    
   8.681661       1.808572      0.2190685    
   2.256398       6.586444      -4.698677    
  -5.045626     -0.9121925      -7.195390    
   8.242587       5.182570     -0.3535354    
  -3.643419       5.845261      -1.518487    
  0.1819503     -0.6042844       4.138281    
  -2.538589      -4.969608       3.389949    
   3.584678      -1.996959       7.656483    
  -8.286609      -4.051245      -2.460164    
   5.252497      -2.602330       2.324169    
 -0.4699039       2.750286      -6.684229    
   2.150676       3.798546      -2.038863    
   6.511967       4.392030      -5.302401    
   7.152474      -3.134861     -0.2944666    
   7.782716       1.342250      0.1825154    
  -6.768595      -1.323661      7.7327490E-02
   6.894209      -1.922293      -4.614916    
   7.109095      -5.354703      -3.047284    
  -7.227268      -4.636889     -0.1437241    
 -0.3706133      -1.145581      -6.695891    
  -1.053002      -3.360680      -8.433008    
   4.411592      -3.043778      -5.781363    
  -6.763257      -3.780112      -1.068118    
   1.679949      -2.684448      0.3173029    
 -0.9029961       4.899673       3.264185    
   1.126032      -5.282902       2.568312    
  -2.520225       2.236657      0.4635262    
   1.725237      -2.714642      0.3018987    
   8.366685     -0.9365505       4.764112    
  -5.729167      -2.668321      -2.790114    
   3.197424      -6.154967      -2.455903    
   3.919386       4.856656      -2.025517    
   1.284777       3.348491       5.113493    
  -5.101923      -4.974789       1.999449    
   1.718142       1.667389       3.236924    
   7.516827      -2.721565       2.949122    
  -1.256924      -4.070849      -7.435003    
   8.363446      -2.047422      -4.484508    
  -4.015170     -0.4154944      -5.009291    
   1.316493      -3.660779      -8.664877    
  -1.597217      -2.928557       4.779176    
  -2.511679      -3.404274       1.036482    
   4.324225      -2.485476       8.258561    
  -3.075126       9.196352     -0.4765540    
  -5.048141       6.380248       3.469079    
   4.717824      -4.414277      -5.156072    
  -6.126143      -1.223899     -0.8607745    
  0.1870441       2.567555       1.080947    
  -4.020984      -2.815748       3.016258    
  -2.510948       5.167823      -7.317812    
   5.229120       3.348167      -1.904424    
  -5.920809       1.003654       3.585863    
   1.988744      -4.851056      -8.405720    
   3.860685       5.036944       4.531084    
  -3.538018      -3.761775       5.534074    
   5.184159       1.381283       2.700984    
  -4.554606      -3.642897      0.8096242    
  -4.024622      0.1271856      -4.166861    
  -3.022024       5.831532      -6.425185    
  -3.993463       1.080856     -0.9818900    
  -4.492810      -7.631623      -1.346447    
   4.187423       6.392511      0.2199268    
 -0.8800405       4.351150       3.010989    
   4.959665       3.790772       7.623310    
   2.028732       9.315296     -0.1327926    
  -5.552920      -5.548067      -2.151605    
  -3.010040      0.1618528       9.173302    
   2.884312       4.243600      -6.664122    
   4.057561       2.117977      0.3748477    
  -1.092141      0.8972204       7.159770    
   4.858296       4.448826      -1.333712    
  0.3653467      -3.028819      -8.749613    
   5.674042      -6.009849      -5.596411    
  -2.565668       4.374764      -3.252965    
  -5.992869       6.135746     -0.5882668    
  -8.625854     -0.1939994      0.2962554    
  -1.123735      -7.662789      -6.071348    
  -4.262138      -5.200450       4.548105    
 -1.2463927E-02   1.170003      -6.597395    
  0.9400725       7.059340     -0.3350043    
  -2.174644       2.975570       2.576584    
  -3.672328      0.9642780      -2.756717    
  -2.728021      -2.457544      -8.020809    
 -0.1050299      -7.346790      0.6747103    
   3.496807      -3.261456      -1.052833    
  -1.815931       1.161628       6.394794    
   6.174961      0.4263651       7.026740    
  -2.756652      -8.582628      -3.115553    
  -3.552461      -2.306668      -2.711020    
   7.520564       3.743484      -1.154647    
   8.772683      -3.156317      -1.802238    
   1.639721      -2.012079       1.694340    
  -1.961185       4.990814       8.124801    
   1.014259       4.385433       6.243913    
  -2.965014      -1.933531      0.8694828    
  -3.228514      -3.275193      -4.300444    
  -2.882519      -4.469060      -5.498191    
   2.707502      -3.263509     -0.1018941    
   1.040930      -6.530886      -2.690328    
  -7.142280      -4.039513       2.786632    
  -7.519091       1.817133      -3.265303    
   8.264600      0.5819237      -2.523319    
   3.175991      -1.699414      -7.491007    
  -5.736162      0.2255237      0.3782237    
  -5.395947       6.481442     -0.9822035    
  0.4519498      -5.602819      -1.836349    
 -0.4345345       5.868578       3.975842    
  -3.969345       5.743532      -1.384135    
   1.490536       5.702107      -6.686942    
   4.139766      -4.923572       6.839105    
   5.305120       7.250553       1.243975    
  -4.813509       5.557146      -1.945299    
  -1.726867      -6.257215       2.785153    
  -3.543097      -2.958065      -4.003330    
  -1.188213       7.287660      -3.446686    
  -2.019667       4.466773       2.295065    
  -6.428769      -3.498126      -6.243829    
   3.894392       6.667039      -4.797618    
   6.427815       3.726975     -0.8518600    
  0.7222176       4.294477      -7.360964    
  -7.248075       2.496389      -1.688138    
  0.9676898       9.378923     -0.8012182    
  -3.263612       1.288575       9.300415    
   4.549961      -7.055326      -2.656152    
  -6.272350       3.779165       1.439102    
  -2.053432       8.842304      0.6741178    
  -1.776559       7.397606       3.680161    
  -5.253472       2.387006       7.073255    
 -0.6023353      -2.698146      -7.543349    
 -0.4178268      -6.469995       6.412588    
  -7.029566      -2.406420       3.897253    
   5.389553      -5.999236      0.8377969    
   4.407072       6.230080      -2.861032    
  -4.114020       3.935122      0.5503953    
  -3.522900      0.3280783      -3.683872    
   3.441844       1.582658       2.770262    
  -5.927421      -2.321751      -2.416686    
   7.448537      -3.137792      -3.837706    
   3.166248       3.441077      -2.296447    
  -6.437156       1.960485      -1.073222    
  -1.705094      0.2895808      -3.695517    
  -3.559641       3.847821      -6.564899    
   2.652916       2.486296      -5.961976    
   4.935393      -2.393087       2.023772    
  -3.666818      -1.390224      -4.714193    
  -4.131696      -2.872231      -1.441441    
  -2.378694      -5.945434     -7.8153014E-02
  -2.871920       5.309973      -5.715006    
   4.325565      -6.169557      -4.181066    
  -2.235026      -7.818157       5.808287    
   3.327309      -3.175300      -6.042708    
   2.058382       6.637324      0.1147497    
   6.238532       2.187771       6.117338    
  -1.469103       3.475877       4.827003    
  -3.038824       7.076384       5.507011    
  -5.133898      -1.796396      -4.459782    
  -8.407119       1.661372      -3.551748    
  -5.057145      0.2882731      -2.947624    
  -3.119156      0.1455665      -7.528077    
  -2.082748       2.433792      -7.790577    
  -5.404564       5.119689       1.930834    
  -2.042112      -7.562799      -2.070259    
  0.4414368     -0.7922882       1.229343    
   7.080481     -0.2016300       2.153695    
  -5.309074       6.105882     -0.7284606    
   1.284708       5.467402       3.459961    
   6.659281     -0.2459592       1.169914    
   4.883740     -0.3493512     -0.2105814    
  -8.258167      -3.858182      -2.609214    
   2.195107       1.528451      -3.262752    
   4.992057      -6.724067      -5.117476    
 -0.6489635     -0.7939774       4.611808    
   2.772653      -7.265330      -4.300386    
   5.469165       1.667633      -7.839451    
  0.2778172       8.554673      -1.994278    
   3.004748      -3.076920      -7.867471    
   9.121834      -1.378022      -3.838892    
  -3.078285       2.532910       6.401501    
   6.775824      -1.062980       2.137686    
   8.269413       1.253285       4.294182    
  -1.032998      -2.430764       8.891718    
   2.797546      -7.596410      -3.431735    
  0.2824986     -0.8570892       9.179642    
   4.874561      -2.967480       6.433806    
  -6.379380     -9.7597837E-02 -0.7708883    
  -2.126779      -1.195560       4.387386    
   2.898642      -1.464559       1.993216    
  -8.161820       4.798230      -3.160398    
   4.953097       1.389245      -4.684912    
  0.3973043       6.125960      -3.656493    
  -6.675808       2.886358       3.159410    
   5.225574       2.815140      -2.556861    
  -6.317731      -5.456490     -0.5364019    
  -7.904726       1.861422      -3.143216    
  0.1981211      -2.770057      -1.005558    
 -0.3019637      -7.463843      -5.947938    
   3.807279       7.276106      -1.182324    
   1.328943      -6.488177       1.340463    
  -4.015131       7.713273       3.203983    
   1.508093     -0.9806740     -0.8551300    
  -8.348636      -1.434799       1.678238    
  -8.523708     -0.3621906       1.444625    
   1.315536       2.898999       4.453927    
  -5.286812      -2.179697       4.365587    
   6.105856      0.5219889      -3.634096    
  -2.542925      -6.223467       7.122582    
  -2.199291      -4.042912      2.1324158E-02
  -6.354918       2.941103      -6.437344    
  -7.582865       4.753373      0.7759714    
  -4.945676       2.209437      -7.835454    
  -1.885716       1.053776      -2.604755    
  -6.127070      -1.327121     -0.3825158    
  -2.803046      0.2129734       4.658275    
  -2.622707       4.215376     -0.3477395    
  -3.453026       2.363638       7.735569    
  -4.160303      0.6039870       8.511730    
   1.393576       1.928197      -8.301990    
  -4.749319       4.379406       4.663473    
 -0.8413363     -0.2371323       5.252116    
  0.3529525      -6.251463       3.844008    
  -5.554924      -5.341221      -3.515067    
   6.514803      0.3995764       4.470693    
  -1.644740      -4.054914       7.083587    
 -0.1500034      -7.752306      -1.183863    
  -3.820327      -5.603981       3.910804    
   4.297497     -8.8796020E-02  -4.506534    
  -3.327889       6.039992      -5.467523    
   2.104876       7.276356       6.064447    
  -2.172589       7.526016      -1.682572    
 -0.5715585      -2.774534       1.942871    
  -6.556943       5.153595       4.258069    
 -0.2836150      -6.060999      8.0230236E-02
   2.963268       6.800797       3.958422    
  0.1425970      -2.811413       4.279001    
   1.052226       5.625951       4.207092    
   1.831142      -6.852015      -4.286138    
   2.957208       2.708459      -6.158658    
  -4.270260       2.358884       4.687677    
   5.584764      -5.038266       5.901446    
   4.777551       4.916640      -3.477821    
  -4.250437       1.190193       7.451665    
   4.687265       7.664058       1.751044    
   2.203548       8.147507       2.174761    
   2.293577      -1.962166      -7.190076    
  -2.005061     -0.7109159      -9.284788    
  0.5953312       6.323817      -1.706063    
   1.928109      -8.401823      -3.529062    
   1.308604     -0.1150644      -3.056571    
   5.981503      -2.549019       3.472134    
   7.184066       1.716102      -4.364476    
   8.991302     -0.1947457       2.300524    
   3.155156      -4.265156       7.545148    
  0.3433859       2.700024       5.527666    
   3.089503       3.370833      -5.095561    
  -1.611313      -4.871996      -2.349453    
  -1.083111      -3.356202       8.645214    
  0.7749200       1.336600       3.145742    
   1.013303      -7.244682     -0.3374076    
   5.982089      -2.543094       4.659588    
  -6.884211       3.216795     -0.7689542    
  -7.464021      -4.355266       3.207393    
   2.342256      0.5775106      -3.646041    
   1.733060       5.060103       2.931778    
  -1.312925      -5.357581       3.659271    
  -6.754663       2.532254       6.731030    
  -3.034518       5.889412       2.894722    
  -1.389118      -4.384653      -2.954500    
  -8.527517       2.514329       1.754086    
 -0.9407479      -2.599859       8.633116    
  -1.081731      -4.359599      0.1789618    
  -1.726357       1.155804      -3.503504    
  -6.469410      -4.530956      -5.496013    
  0.3395700     -2.2560358E-02  -6.795115    
  -1.109594      0.7325637      -5.977253    
   2.846850       3.051310       4.502615    
   2.905269       4.017406      -6.568989    
   6.253404     -0.8714294      -7.153274    
   1.255797      -3.069326      -5.058569    
  0.3233755       3.473612       8.461162    
 -0.1001120      -6.175840       1.428154    
  -8.487220      -2.078174       3.400844    
  -5.413075       2.447417      -1.520061    
   6.533372       1.133626       4.793074    
  -2.198902      0.7406104     -0.6281084    
   9.491894      0.9625900       2.453620    
  -3.395699       3.311114      -6.972851    
  -2.006758       6.122975      -4.725484    
   1.240462      0.8477581       9.436179    
  -5.183149       1.434773      -3.156273    
  0.9672797       2.314473      -8.968962    
   2.098912       3.443753       4.789590    
   5.912079       5.169437       5.863948    
   3.601866       5.144155      -7.665673    
  -6.103646       1.019934       3.791969    
  -4.618059      0.8009911       8.328862    
  0.9499025      -5.310577      -4.650700    
  -3.153598      0.7862425       8.613893    
  -7.307921      -2.152535      -3.166564    
  -1.635234      -1.614875       6.999216    
  0.4042065       3.016797      -7.316364    
  -5.911827     -0.6333840      -3.054510    
   5.215064      -5.000653       6.760397    
  0.8730960       4.191716      -7.820539    
   3.176429      -8.565039       1.826278    
   6.061819      -6.869709       1.221913    
   6.005965      -3.139414      -4.464209    
   3.301939      -2.261722       2.538506    
   1.808140       5.416722     -0.6385583    
  -7.958620      -1.040391       4.579071    
   1.595789       1.983097       7.295953    
  -5.473754      -2.071645       1.311582    
   5.628733       2.671120      0.7621682    
  -7.822298     -0.3208852      -3.113607    
   5.242978       7.406286       2.754220    
  -1.420982      -7.867146      -1.646047    
  -4.144111       6.158345      -5.245171    
  -1.299148      -4.886255      -6.009512    
  -5.570182      -3.383147       2.695693    
  -1.103210       4.557978      -6.001535    
  -3.541328     -0.9613967      -8.408477    
  -6.874976       5.241849       1.095656    
  -3.785585      0.2669036      -8.020191    
  0.5671537     -0.8990043      -3.118662    
  -3.684038      -7.431907      -2.703183    
   5.503727       5.484327      -5.980494    
  -3.792057      -5.468449      -7.075527    
   1.244829       4.586864      -7.066110    
 -7.0711970E-02  -1.557551      -6.658524    
   8.503752       1.390015     -0.7080889    
  -4.368847       5.145595      -3.734109    
  -2.367029      -3.974512      -8.086740    
  -2.121108       5.389215       3.033948    
 -0.9658760      -7.341222      -5.884195    
 -0.6587636     -0.5173790      -4.612667    
   2.407438       2.698916       3.325835    
  -2.378337       3.602148      -5.088293    
  -2.698447      -1.330867       7.491149    
  -3.022482       3.166920      -7.429284    
  -6.391402       1.099058       2.697651    
 -0.4593611       5.846436      -3.290091    
   4.899035       5.785809      -4.888617    
 -0.8338666       7.156045      -3.896700    
  -3.318233       6.283286       1.478624    
  -1.607762      -2.431146      -3.025626    
   2.289134       7.153906       6.076002    
  -8.473299       1.520122       1.620551    
  -3.510370       4.698802     -0.4214942    
  0.8759820      -2.328287       6.779748    
  -5.536651      -3.771708      -6.162508    
  -6.728424      -1.376305      -4.798293    
  0.8828545       1.190016       9.079871    
 -0.4114807      -1.633984      -3.624217    
  -5.153018      -1.727978       6.012919    
   1.074733       6.255114       5.302992    
  -6.148220       2.008698       4.107794    
  -1.647462      -1.248611      -5.671511    
  -2.605353      -8.665929      0.1361465    
  -2.645626      -5.359410      -3.272359    
 -0.6958914      5.5598021E-02  -1.533973    
  -3.169701      -4.668281       1.150537    
   7.765739      -1.223893      -4.374385    
 -0.3710520      -1.555914      -3.893227    
  -4.893403     -0.9455717       5.557223    
   1.561544       3.223195      -3.846393    
  -4.824047       4.386586      -3.327771    
  -2.297746       7.052351      -6.376205    
  -2.182649       7.636367      -2.194209    
   6.979678     -1.7356277E-02   4.196688    
   1.807866     -0.5351812      0.3691459    
  -2.498329      -8.542631      -3.305680    
   5.703398      -5.971183       5.342286    
  -3.053765      -4.089760       4.404393    
  -8.194098       5.058622       1.758733    
  -6.664888       5.069209      -5.099642    
  -2.435263       2.265494      -3.494934    
   2.656133      -2.330624       8.859305    
   3.021629       4.704223      -2.902480    
  -2.638342      -3.818303       7.366272    
   2.571242     -0.8226252       1.751597    
   7.610966      -1.929123       3.695711    
  -2.458683      -1.811717       7.061946    
   4.695146      -6.946611      -4.069678    
   1.574078       2.216902       8.537187    
  -2.896260      -2.348537      -8.557411    
   2.303430       6.156506      0.3518057    
  0.9937298       1.161896      -2.347353    
  -1.065283       1.307707       7.688395    
   3.881519       5.774814       5.854778    
  -2.449924       6.261686       5.956597    
  -2.448908     -0.8200985      -5.292107    
  -2.428464      -3.064528      -4.689243    
  -1.763641      -3.465915       2.952831    
  -3.107256     -6.0375333E-02  -4.757643    
   6.171539       4.421777      -2.263669    
   2.152277      -3.330615      -2.120940    
 -6.3521862E-02  -2.059635     -0.1515770    
   9.049225      -2.692770     -8.7575912E-02
   6.971536       1.676371       1.599886    
   5.324985      -3.917080       4.212078    
  -2.764477       1.788104       5.604005    
   3.770759      -4.398211     -0.5188245    
  -6.729266      -1.459645     -0.5715305    
   5.096614       1.722151      -4.158853    
   8.404499      -4.810778       1.136171    
  0.9828949     -0.9921890      -8.669660    
   1.080307      -5.609740      -4.592793    
  -5.195955      -3.466420      -6.181460    
 -0.4170966       3.903325      -3.311969    
  0.2654290      -9.095518      -1.778829    
  -5.583902      -4.456430     -0.7966650    
   3.070580       4.056439       1.433100    
 -0.2773905      -3.845603      -2.647212    
   6.846857      -6.637981       2.916613    
   2.204025      -5.159032      0.6049466    
   3.850893      -5.413841      -1.440572    
  -2.126718       1.955945      -3.121938    
 -0.2537644       4.691094       5.205060    
 -6.1942935E-02  -6.012755      -3.140792    
  -7.063257      -5.491283     -0.2684087    
   4.150865       2.969215      -7.929598    
  -4.612632      -3.374616       3.993146    
   3.884560       4.440623      -4.592712    
  -6.103923      -1.338408      0.3890085    
  0.8326530      0.1647449      -9.946376    
   5.674501      -1.490715       4.058251    
  -5.160518       1.117640      5.1341057E-02
   4.356990      0.5316985     -0.4169673    
   3.072513      0.5115366      -4.767007    
   2.744751      -4.862734       3.899887    
  0.3369880       5.839647      -5.022824    
  0.6649613      -7.840207       4.161339    
   8.835969      -3.930923      0.4826450    
  -5.628023      -2.737530      -3.158544    
 -0.9976649      -7.379056       3.029480    
   2.160221     -0.1934463       8.659802    
  -1.137896       3.550986      0.3484952    
   4.644464      -5.650348      -6.707287    
  -7.285634       4.637924      -3.774288    
  -2.200543       5.171320      -7.859682    
   3.794889       5.979052      -6.577038    
   5.898418       1.772923       5.611954    
   3.776600       5.846539       6.224493    
  -3.977839       5.227819      0.6002164    
   1.318240      -2.143816      -3.257462    
  -5.379889      -3.602011       5.335761    
   2.187432      0.5986071      0.9671235    
  -8.354958       5.158366      0.4031086    
  -4.419914      -5.555436      -1.911372    
   1.232563       7.800481      -4.439072    
  -4.485305      -3.121332       7.526421    
 -0.1994592      -1.695781      -8.739321    
  3.5040379E-02   9.172564       3.822045    
  0.1148725      -5.648352       7.468997    
  -6.872523      -3.409758      -5.099890    
  -7.017945       2.251953       1.123952    
   7.796888       1.308914      -4.313121    
   2.761014       5.866437       3.016841    
  -4.529080      0.6382227       8.850769    
  -1.277651       1.147839      -8.912717    
   2.888999       4.042270      -3.928349    
   1.754261      -6.242466      0.6989002    
   4.091908     -0.5836570      -3.239081    
  -3.291719      -6.207518      -3.478227    
   3.108584      -1.161724       5.168901    
   1.538135      -9.717994      0.2840066    
   7.305660     -0.4731685     -0.7481146    
  -4.791677      0.6502318      -1.716220    
   1.224805      -7.674510       5.292615    
   2.269893     -0.8641422      -3.722110    
  -5.182966       1.767691     -0.5447215    
  1.9953251E-02  -1.526989      -9.579727    
   3.137664       7.414769       1.184438    
   8.765899       2.502393       1.187168    
   5.224380       6.023746      0.5117822    
   4.183269       5.427153      -1.786576    
  -2.482102       5.042776      -7.220822    
   7.832532       4.913259      -2.240928    
   6.300943      -3.018829      -4.922062    
  5.6171417E-03  0.4099393      -7.229156    
   6.100732       2.158626       3.413219    
   6.513646       6.217798      -1.848391    
   4.727081      -7.357602       2.656077    
  -5.357761     -0.2494425      -1.615275    
  0.1479685      0.9086633       4.324751    
   1.636019       3.165251      -5.430520    
  -5.945555      -6.345630      -1.172720    
   1.324848      -2.518574       7.114097    
  -2.371531      -1.585739      0.4396021    
 -0.5723286       2.352474       5.724041    
   5.178919       4.141885       1.039342    
   4.342032      -7.342921      -2.714932    
   6.727583      0.4190040      -5.279400    
  -5.151797       6.537009     -1.6970038E-02
   4.006287       6.930809      -1.221980    
   1.702089       2.753613       5.440412    
